"CC_TRANSACTION_NUM_PK","CC_TRANSACTION_CHAR_PK","CC_TRANSACTION_CDATE","CREDITCARD_NUM","TRANSACTION_DATE","TRANSACTION_TYPE","TRANSACTION_AMOUNT"
7616,"4240019A42FB5836E055000000000001",26-NOV-16 18:22:42,"5018636456558720",08-NOV-16 02.27.23.737000000 PM,"Capture Only",133.78
7617,"4240019A42FC5836E055000000000001",26-NOV-16 18:22:42,"4617351297710627",02-NOV-16 02.32.04.437000000 AM,"Authorization with Auto Capture",59.63
7618,"4240019A42FD5836E055000000000001",26-NOV-16 18:22:42,"6304244567174624",17-NOV-16 09.22.58.816000000 AM,"Authorization with Auto Capture",1733.28
7619,"4240019A42FE5836E055000000000001",26-NOV-16 18:22:42,"6265875221232811",03-OCT-16 01.13.45.292000000 PM,"Authorization with Auto Capture",110.39
7620,"4240019A42FF5836E055000000000001",26-NOV-16 18:22:42,"201441384158112",23-OCT-16 08.54.21.890000000 PM,"Authorization with Auto Capture",76.35
7621,"4240019A43005836E055000000000001",26-NOV-16 18:22:42,"36868571003305",23-OCT-16 10.17.43.640000000 PM,"Authorization with Auto Capture",87.36
7622,"4240019A43015836E055000000000001",26-NOV-16 18:22:42,"4868467264831075",12-NOV-16 09.50.55.743000000 AM,"Authorization with Auto Capture",2377.69
7623,"4240019A43025836E055000000000001",26-NOV-16 18:22:42,"346975032971547",13-NOV-16 08.34.27.270000000 PM,"Authorization with Auto Capture",121.26
7624,"4240019A43035836E055000000000001",26-NOV-16 18:22:42,"6011659184783823",17-NOV-16 09.25.38.421000000 PM,"Authorization with Auto Capture",142.29
7625,"4240019A43045836E055000000000001",26-NOV-16 18:22:42,"201443939126362",23-NOV-16 10.29.10.910000000 AM,"Authorization with Auto Capture",64.67
7626,"4240019A43055836E055000000000001",26-NOV-16 18:22:42,"6334366850242018",24-NOV-16 10.16.08.960000000 PM,"Authorization with Auto Capture",96.33
7627,"4240019A43065836E055000000000001",26-NOV-16 18:22:42,"4163796375649382",11-NOV-16 08.17.43.980000000 AM,"Authorization with Auto Capture",161.71
7628,"4240019A43075836E055000000000001",26-NOV-16 18:22:42,"30055367534649",22-NOV-16 05.43.08.619000000 PM,"Authorization Only",114.5
7629,"4240019A43085836E055000000000001",26-NOV-16 18:22:42,"5143647296722816",26-OCT-16 03.55.20.855000000 AM,"Authorization with Auto Capture",1806.48
7630,"4240019A43095836E055000000000001",26-NOV-16 18:22:42,"5125921615279456",10-OCT-16 02.36.34.561000000 PM,"Authorization with Auto Capture",125.41
7631,"4240019A430A5836E055000000000001",26-NOV-16 18:22:42,"4903644633468564",02-NOV-16 04.03.01.196000000 AM,"Authorization with Auto Capture",65.87
7632,"4240019A430B5836E055000000000001",26-NOV-16 18:22:42,"4175849945804842",07-OCT-16 03.21.41.368000000 AM,"Authorization with Auto Capture",106.96
7633,"4240019A430C5836E055000000000001",26-NOV-16 18:22:42,"5467836885238536",15-NOV-16 09.00.35.396000000 PM,"Offline Sale",77
7634,"4240019A430D5836E055000000000001",26-NOV-16 18:22:42,"30038630453384",24-NOV-16 06.10.04.406000000 AM,"Authorization with Auto Capture",133.14
7635,"4240019A430E5836E055000000000001",26-NOV-16 18:22:42,"4903471337529504",15-NOV-16 04.22.22.954000000 PM,"Authorization with Auto Capture",109.58
7636,"4240019A430F5836E055000000000001",26-NOV-16 18:22:42,"201420163311801",22-OCT-16 04.29.53.290000000 AM,"Authorization with Auto Capture",74.19
7637,"4240019A43105836E055000000000001",26-NOV-16 18:22:42,"344233615687985",12-OCT-16 03.24.53.469000000 PM,"Authorization with Auto Capture",145.73
7638,"4240019A43115836E055000000000001",26-NOV-16 18:22:42,"5181497435685560",29-OCT-16 06.53.05.698000000 AM,"Authorization with Auto Capture",115.61
7639,"4240019A43125836E055000000000001",26-NOV-16 18:22:42,"6011533558186732",14-OCT-16 03.21.46.388000000 AM,"Authorization with Auto Capture",163.85
7640,"4240019A43135836E055000000000001",26-NOV-16 18:22:42,"5018383929641452",09-NOV-16 08.24.26.346000000 AM,"Authorization with Auto Capture",1466.87
7641,"4240019A43145836E055000000000001",26-NOV-16 18:22:42,"6334733035252939",17-OCT-16 01.13.20.183000000 PM,"Authorization with Auto Capture",105.37
7642,"4240019A43155836E055000000000001",26-NOV-16 18:22:42,"4348563302696858",18-OCT-16 09.23.24.349000000 PM,"Authorization with Auto Capture",36.21
7643,"4240019A43165836E055000000000001",26-NOV-16 18:22:42,"3528657418925805",16-NOV-16 10.16.11.569000000 AM,"Authorization with Auto Capture",160.3
7644,"4240019A43175836E055000000000001",26-NOV-16 18:22:42,"4117560808143254",14-OCT-16 06.54.37.306000000 AM,"Authorization with Auto Capture",141.09
7645,"4240019A43185836E055000000000001",26-NOV-16 18:22:42,"4196772264245188",02-OCT-16 06.12.53.815000000 AM,"Authorization with Auto Capture",1318.4
7646,"4240019A43195836E055000000000001",26-NOV-16 18:22:42,"6225606926258238",17-NOV-16 07.43.36.990000000 PM,"Authorization with Auto Capture",61.67
7647,"4240019A431A5836E055000000000001",26-NOV-16 18:22:42,"30072076321156",08-NOV-16 08.08.22.130000000 PM,"Authorization with Auto Capture",50.24
7648,"4240019A431B5836E055000000000001",26-NOV-16 18:22:42,"6378618585673078",09-NOV-16 09.23.51.364000000 AM,"Credit",36.77
7649,"4240019A431C5836E055000000000001",26-NOV-16 18:22:42,"6304470818336932",24-NOV-16 07.15.12.491000000 AM,"Authorization with Auto Capture",575.61
7650,"4240019A431D5836E055000000000001",26-NOV-16 18:22:42,"5018262971147864",02-NOV-16 09.14.54.293000000 AM,"Authorization with Auto Capture",136.03
7651,"4240019A431E5836E055000000000001",26-NOV-16 18:22:42,"6376155802234269",24-NOV-16 04.18.07.261000000 AM,"Authorization with Auto Capture",56.51
7652,"4240019A431F5836E055000000000001",26-NOV-16 18:22:42,"6334122591838788",02-OCT-16 12.20.23.821000000 AM,"Offline Sale",73.73
7653,"4240019A43205836E055000000000001",26-NOV-16 18:22:42,"6011826326385577",17-OCT-16 11.56.37.154000000 PM,"Credit",87.58
7654,"4240019A43215836E055000000000001",26-NOV-16 18:22:42,"4903772511760192",11-NOV-16 04.21.56.454000000 AM,"Authorization Only",17.97
7655,"4240019A43225836E055000000000001",26-NOV-16 18:22:42,"19644143111785931",14-NOV-16 10.21.40.297000000 AM,"Authorization with Auto Capture",1007.87
7656,"4240019A43235836E055000000000001",26-NOV-16 18:22:42,"6304812286479268",05-NOV-16 05.42.41.590000000 AM,"Authorization with Auto Capture",133.94
7657,"4240019A43245836E055000000000001",26-NOV-16 18:22:42,"4026941636032351",07-NOV-16 07.33.50.714000000 PM,"Credit",37.3
7658,"4240019A43255836E055000000000001",26-NOV-16 18:22:42,"6252214076839874",25-NOV-16 02.37.05.476000000 AM,"Authorization with Auto Capture",80.26
7659,"4240019A43265836E055000000000001",26-NOV-16 18:22:42,"5018714725531157",02-NOV-16 07.53.43.232000000 AM,"Authorization with Auto Capture",149.48
7660,"4240019A43275836E055000000000001",26-NOV-16 18:22:42,"6304282825557334",17-NOV-16 01.20.56.180000000 PM,"Authorization with Auto Capture",77.54
7661,"4240019A43285836E055000000000001",26-NOV-16 18:22:42,"6375287837395584",09-NOV-16 06.03.19.611000000 PM,"Authorization with Auto Capture",78.63
7662,"4240019A43295836E055000000000001",26-NOV-16 18:22:42,"6233282767471703",25-NOV-16 12.09.18.201000000 PM,"Authorization with Auto Capture",43.4
7663,"4240019A432A5836E055000000000001",26-NOV-16 18:22:42,"6375654385794711",13-NOV-16 06.42.39.304000000 PM,"Authorization Only",101.72
7664,"4240019A432B5836E055000000000001",26-NOV-16 18:22:42,"201432677055802",18-OCT-16 04.10.31.361000000 PM,"Authorization with Auto Capture",2030.8
7665,"4240019A432C5836E055000000000001",26-NOV-16 18:22:42,"5018246275157471",12-OCT-16 05.20.30.950000000 AM,"Authorization with Auto Capture",536.44
7666,"4240019A432D5836E055000000000001",26-NOV-16 18:22:42,"30063201841552",14-NOV-16 01.13.56.334000000 AM,"Authorization with Auto Capture",63.82
7667,"4240019A432E5836E055000000000001",26-NOV-16 18:22:42,"5132682223394949",03-NOV-16 07.43.43.119000000 AM,"Authorization with Auto Capture",52.76
7668,"4240019A432F5836E055000000000001",26-NOV-16 18:22:42,"4903435154334758",07-OCT-16 11.15.29.548000000 AM,"Authorization with Auto Capture",1024.1
7669,"4240019A43305836E055000000000001",26-NOV-16 18:22:42,"4903539645455759",22-OCT-16 03.32.38.770000000 PM,"Authorization with Auto Capture",1197.89
7670,"4240019A43315836E055000000000001",26-NOV-16 18:22:42,"4633723112724007",25-NOV-16 09.06.53.969000000 PM,"Authorization with Auto Capture",32.68
7671,"4240019A43325836E055000000000001",26-NOV-16 18:22:42,"6334103408119225",19-NOV-16 03.22.45.237000000 PM,"Authorization with Auto Capture",131.84
7672,"4240019A43335836E055000000000001",26-NOV-16 18:22:42,"5018547674694437",09-NOV-16 10.13.23.778000000 PM,"Authorization with Auto Capture",173.96
7673,"4240019A43345836E055000000000001",26-NOV-16 18:22:42,"6304453634228627",02-NOV-16 10.43.50.456000000 PM,"Authorization with Auto Capture",62.11
7674,"4240019A43355836E055000000000001",26-NOV-16 18:22:42,"58011857125",03-OCT-16 02.55.44.539000000 AM,"Authorization with Auto Capture",70.49
7675,"4240019A43365836E055000000000001",26-NOV-16 18:22:42,"5610171760166318",13-NOV-16 07.13.55.935000000 PM,"Authorization with Auto Capture",118.19
7676,"4240019A43375836E055000000000001",26-NOV-16 18:22:42,"36979625094461",19-OCT-16 01.15.50.531000000 AM,"Authorization with Auto Capture",1189.03
7677,"4240019A43385836E055000000000001",26-NOV-16 18:22:42,"6334483081538385",11-OCT-16 09.42.00.504000000 AM,"Authorization with Auto Capture",125.23
7678,"4240019A43395836E055000000000001",26-NOV-16 18:22:42,"6011867677787020",22-NOV-16 08.49.54.880000000 PM,"Authorization with Auto Capture",107.17
7679,"4240019A433A5836E055000000000001",26-NOV-16 18:22:42,"30076307985243",18-OCT-16 01.45.38.380000000 AM,"Authorization with Auto Capture",19.06
7680,"4240019A433B5836E055000000000001",26-NOV-16 18:22:42,"3528693235376445",21-OCT-16 11.39.37.256000000 AM,"Credit",35.84
7681,"4240019A433C5836E055000000000001",26-NOV-16 18:22:42,"30073548238786",28-OCT-16 11.52.19.519000000 PM,"Authorization with Auto Capture",162.68
7682,"4240019A433D5836E055000000000001",26-NOV-16 18:22:42,"5460526063457726",11-OCT-16 02.29.05.648000000 PM,"Authorization with Auto Capture",801.56
7683,"4240019A433E5836E055000000000001",26-NOV-16 18:22:42,"6219039248179956",20-OCT-16 08.40.37.800000000 PM,"Authorization Only",55.2
7684,"4240019A433F5836E055000000000001",26-NOV-16 18:22:42,"6304342932470559",04-OCT-16 06.36.18.739000000 AM,"Authorization with Auto Capture",115.85
7685,"4240019A43405836E055000000000001",26-NOV-16 18:22:42,"6379426726564422",14-OCT-16 08.40.09.364000000 PM,"Authorization with Auto Capture",136.3
7686,"4240019A43415836E055000000000001",26-NOV-16 18:22:42,"36421447612058",06-NOV-16 09.48.08.251000000 PM,"Authorization with Auto Capture",160.41
7687,"4240019A43425836E055000000000001",26-NOV-16 18:22:42,"987634588265159",21-NOV-16 05.03.32.720000000 PM,"Authorization with Auto Capture",52.54
7688,"4240019A43435836E055000000000001",26-NOV-16 18:22:42,"348514632407687",02-NOV-16 10.39.08.298000000 AM,"Authorization with Auto Capture",120.93
7689,"4240019A43445836E055000000000001",26-NOV-16 18:22:42,"6304838842898374",28-OCT-16 05.20.13.429000000 AM,"Authorization with Auto Capture",158.93
7690,"4240019A43455836E055000000000001",26-NOV-16 18:22:42,"6011723285588825",28-OCT-16 09.13.16.282000000 PM,"Authorization with Auto Capture",89.22
7691,"4240019A43465836E055000000000001",26-NOV-16 18:22:42,"5610273614334487",24-OCT-16 09.01.09.695000000 AM,"Authorization with Auto Capture",149.68
7692,"4240019A43475836E055000000000001",26-NOV-16 18:22:42,"4903601465171119",13-NOV-16 02.12.52.420000000 PM,"Authorization with Auto Capture",38.01
7693,"4240019A43485836E055000000000001",26-NOV-16 18:22:42,"5133808132411328",05-OCT-16 04.30.28.588000000 AM,"Authorization with Auto Capture",131.94
7694,"4240019A43495836E055000000000001",26-NOV-16 18:22:42,"5610921430712512",01-NOV-16 05.30.52.216000000 PM,"Authorization with Auto Capture",42.65
7695,"4240019A434A5836E055000000000001",26-NOV-16 18:22:42,"6267636848726958",06-OCT-16 07.38.41.180000000 AM,"Authorization with Auto Capture",43.25
7696,"4240019A434B5836E055000000000001",26-NOV-16 18:22:42,"1688783866647858",15-NOV-16 03.20.48.177000000 PM,"Credit",106.17
7697,"4240019A434C5836E055000000000001",26-NOV-16 18:22:42,"6011722128435636",25-NOV-16 07.41.57.132000000 AM,"Capture Only",128.29
7698,"4240019A434D5836E055000000000001",26-NOV-16 18:22:42,"6372766207617194",20-NOV-16 03.55.16.132000000 AM,"Authorization with Auto Capture",59.54
7699,"4240019A434E5836E055000000000001",26-NOV-16 18:22:42,"5412548876725839",17-OCT-16 01.04.41.661000000 PM,"Authorization with Auto Capture",1161.4
7700,"4240019A434F5836E055000000000001",26-NOV-16 18:22:42,"6229122016542511",15-OCT-16 08.18.58.337000000 AM,"Authorization with Auto Capture",62.72
7701,"4240019A43505836E055000000000001",26-NOV-16 18:22:42,"5109749743267195",11-OCT-16 03.42.24.516000000 PM,"Authorization Only",173.94
7702,"4240019A43515836E055000000000001",26-NOV-16 18:22:42,"4369457728872752",04-NOV-16 09.39.07.672000000 PM,"Authorization with Auto Capture",2403.86
7703,"4240019A43525836E055000000000001",26-NOV-16 18:22:42,"343822353679457",04-NOV-16 02.29.17.771000000 PM,"Authorization with Auto Capture",24.8
7704,"4240019A43535836E055000000000001",26-NOV-16 18:22:42,"6334616627830863",13-OCT-16 02.31.41.711000000 PM,"Authorization with Auto Capture",150.72
7705,"4240019A43545836E055000000000001",26-NOV-16 18:22:42,"5018774981086647",10-NOV-16 02.25.45.669000000 AM,"Authorization with Auto Capture",43.06
7706,"4240019A43555836E055000000000001",26-NOV-16 18:22:42,"3528626329128842",17-OCT-16 05.13.40.565000000 PM,"Credit",70.05
7707,"4240019A43565836E055000000000001",26-NOV-16 18:22:42,"6371173233885843",24-NOV-16 10.20.55.768000000 PM,"Authorization with Auto Capture",91
7708,"4240019A43575836E055000000000001",26-NOV-16 18:22:42,"345579719126454",15-NOV-16 06.54.46.767000000 PM,"Authorization with Auto Capture",128.58
7709,"4240019A43585836E055000000000001",26-NOV-16 18:22:42,"4026411477931683",12-OCT-16 07.28.05.554000000 AM,"Void",67.02
7710,"4240019A43595836E055000000000001",26-NOV-16 18:22:42,"5018268161644567",24-OCT-16 02.08.21.213000000 PM,"Authorization with Auto Capture",59.79
7711,"4240019A435A5836E055000000000001",26-NOV-16 18:22:42,"6334290847261865",27-OCT-16 02.29.15.385000000 PM,"Authorization with Auto Capture",84.84
7712,"4240019A435B5836E055000000000001",26-NOV-16 18:22:42,"30057466923250",19-OCT-16 07.53.54.838000000 AM,"Authorization with Auto Capture",26.24
7713,"4240019A435C5836E055000000000001",26-NOV-16 18:22:42,"4867285293785661",17-NOV-16 01.24.14.767000000 AM,"Authorization with Auto Capture",123.31
7714,"4240019A435D5836E055000000000001",26-NOV-16 18:22:42,"6274354761976085",31-OCT-16 03.47.15.244000000 AM,"Authorization with Auto Capture",171.64
7715,"4240019A435E5836E055000000000001",26-NOV-16 18:22:42,"4026316435042547",17-NOV-16 10.45.38.276000000 AM,"Authorization with Auto Capture",74.87
7716,"4240019A435F5836E055000000000001",26-NOV-16 18:22:42,"201462240076115",03-OCT-16 06.17.39.497000000 PM,"Authorization with Auto Capture",44.12
7717,"4240019A43605836E055000000000001",26-NOV-16 18:22:42,"37771973661556402156",15-NOV-16 05.16.18.921000000 PM,"Authorization Only",88.39
7718,"4240019A43615836E055000000000001",26-NOV-16 18:22:42,"5146939247342268",14-NOV-16 07.28.45.190000000 PM,"Authorization Only",132.08
7719,"4240019A43625836E055000000000001",26-NOV-16 18:22:42,"6334256775629602",02-NOV-16 11.46.29.469000000 AM,"Authorization with Auto Capture",144.07
7720,"4240019A43635836E055000000000001",26-NOV-16 18:22:42,"36157188124620",24-OCT-16 07.10.05.271000000 PM,"Authorization with Auto Capture",67.04
7721,"4240019A43645836E055000000000001",26-NOV-16 18:22:42,"6011113391173738",17-NOV-16 03.54.43.166000000 PM,"Authorization with Auto Capture",74.27
7722,"4240019A43655836E055000000000001",26-NOV-16 18:22:42,"6285250576584387",04-OCT-16 04.24.59.793000000 PM,"Authorization with Auto Capture",774.37
7723,"4240019A43665836E055000000000001",26-NOV-16 18:22:42,"6334653944420260",18-NOV-16 05.43.39.718000000 PM,"Authorization with Auto Capture",114.62
7724,"4240019A43675836E055000000000001",26-NOV-16 18:22:42,"4903733694168514",14-NOV-16 02.08.50.607000000 AM,"Authorization with Auto Capture",133.2
7725,"4240019A43685836E055000000000001",26-NOV-16 18:22:42,"4903488312027014",10-OCT-16 10.36.10.299000000 AM,"Authorization with Auto Capture",142.69
7726,"4240019A43695836E055000000000001",26-NOV-16 18:22:42,"201480853778109",20-NOV-16 10.53.58.642000000 AM,"Authorization with Auto Capture",25.11
7727,"4240019A436A5836E055000000000001",26-NOV-16 18:22:42,"6304379124679360",16-OCT-16 04.11.55.115000000 AM,"Authorization with Auto Capture",88.46
7728,"4240019A436B5836E055000000000001",26-NOV-16 18:22:42,"5018841214833566",10-OCT-16 07.13.07.791000000 AM,"Authorization with Auto Capture",163.49
7729,"4240019A436C5836E055000000000001",26-NOV-16 18:22:42,"201427830183394",03-NOV-16 02.36.10.804000000 AM,"Authorization Only",107.57
7730,"4240019A436D5836E055000000000001",26-NOV-16 18:22:42,"3528625739160463",22-NOV-16 04.21.55.775000000 AM,"Authorization with Auto Capture",78.31
7731,"4240019A436E5836E055000000000001",26-NOV-16 18:22:42,"6263641243621793",12-NOV-16 04.05.18.150000000 PM,"Authorization with Auto Capture",2169.41
7732,"4240019A436F5836E055000000000001",26-NOV-16 18:22:42,"5140341343836581",24-OCT-16 09.07.15.676000000 PM,"Authorization with Auto Capture",58.76
7733,"4240019A43705836E055000000000001",26-NOV-16 18:22:42,"4427912713082586",15-NOV-16 05.23.53.850000000 PM,"Authorization with Auto Capture",111.13
7734,"4240019A43715836E055000000000001",26-NOV-16 18:22:42,"201456251582237",08-NOV-16 10.09.21.540000000 AM,"Authorization with Auto Capture",126.44
7735,"4240019A43725836E055000000000001",26-NOV-16 18:22:42,"343486530446746",11-NOV-16 09.02.33.207000000 AM,"Authorization with Auto Capture",45.94
7736,"4240019A43735836E055000000000001",26-NOV-16 18:22:42,"30016832353408",09-OCT-16 11.36.37.610000000 AM,"Authorization with Auto Capture",120.17
7737,"4240019A43745836E055000000000001",26-NOV-16 18:22:42,"6379064657368199",27-OCT-16 10.50.19.963000000 PM,"Authorization with Auto Capture",173.8
7738,"4240019A43755836E055000000000001",26-NOV-16 18:22:42,"6334530456874280",15-OCT-16 02.32.04.429000000 AM,"Authorization with Auto Capture",79.53
7739,"4240019A43765836E055000000000001",26-NOV-16 18:22:42,"201412385520418",05-OCT-16 01.20.25.521000000 AM,"Authorization with Auto Capture",1867.46
7740,"4240019A43775836E055000000000001",26-NOV-16 18:22:42,"5018372402648919",07-NOV-16 02.03.50.665000000 PM,"Authorization with Auto Capture",1831.68
7741,"4240019A43785836E055000000000001",26-NOV-16 18:22:42,"36056853920724",09-OCT-16 02.38.58.515000000 PM,"Authorization with Auto Capture",76.77
7742,"4240019A43795836E055000000000001",26-NOV-16 18:22:42,"62896352720680",15-OCT-16 06.09.08.500000000 PM,"Authorization with Auto Capture",96.72
7743,"4240019A437A5836E055000000000001",26-NOV-16 18:22:42,"4551767292465886",09-NOV-16 06.52.22.220000000 PM,"Authorization with Auto Capture",80.38
7744,"4240019A437B5836E055000000000001",26-NOV-16 18:22:42,"6267665427973178",20-NOV-16 05.15.48.579000000 PM,"Authorization with Auto Capture",28
7745,"4240019A437C5836E055000000000001",26-NOV-16 18:22:42,"4026087453628434",06-NOV-16 12.29.28.922000000 AM,"Authorization with Auto Capture",68.35
7746,"4240019A437D5836E055000000000001",26-NOV-16 18:22:42,"4026151274440663",03-OCT-16 04.57.01.862000000 PM,"Authorization with Auto Capture",90.33
7747,"4240019A437E5836E055000000000001",26-NOV-16 18:22:42,"6011392228253145",18-OCT-16 10.59.46.756000000 PM,"Authorization with Auto Capture",142.08
7748,"4240019A437F5836E055000000000001",26-NOV-16 18:22:42,"6011332036559685",09-NOV-16 02.57.56.743000000 AM,"Authorization with Auto Capture",150.85
7749,"4240019A43805836E055000000000001",26-NOV-16 18:22:42,"5191146839086594",19-NOV-16 11.09.13.212000000 AM,"Authorization with Auto Capture",92.97
7750,"4240019A43815836E055000000000001",26-NOV-16 18:22:42,"6258742727447886",16-NOV-16 10.40.15.903000000 AM,"Authorization Only",22.78
7751,"4240019A43825836E055000000000001",26-NOV-16 18:22:42,"3528119163849789",15-NOV-16 04.29.18.476000000 PM,"Authorization with Auto Capture",834.93
7752,"4240019A43835836E055000000000001",26-NOV-16 18:22:42,"6373874147566063",03-NOV-16 01.13.24.251000000 AM,"Authorization with Auto Capture",1497.69
7753,"4240019A43845836E055000000000001",26-NOV-16 18:22:42,"36317167213498",19-OCT-16 12.51.32.126000000 PM,"Authorization Only",90.48
7754,"4240019A43855836E055000000000001",26-NOV-16 18:22:42,"4026768851356749",05-NOV-16 10.42.51.905000000 PM,"Authorization with Auto Capture",125.27
7755,"4240019A43865836E055000000000001",26-NOV-16 18:22:42,"6334259534718388",08-NOV-16 07.59.21.904000000 AM,"Authorization with Auto Capture",25.86
7756,"4240019A43875836E055000000000001",26-NOV-16 18:22:42,"4026703476762640",09-OCT-16 07.18.17.150000000 AM,"Authorization with Auto Capture",173.29
7757,"4240019A43885836E055000000000001",26-NOV-16 18:22:42,"6011831366625471",20-NOV-16 06.04.05.140000000 AM,"Authorization with Auto Capture",29.08
7758,"4240019A43895836E055000000000001",26-NOV-16 18:22:42,"6243551247292932",15-OCT-16 09.17.10.520000000 PM,"Authorization with Auto Capture",90.13
7759,"4240019A438A5836E055000000000001",26-NOV-16 18:22:42,"6373431496465831",16-OCT-16 08.11.47.435000000 PM,"Authorization with Auto Capture",171.83
7760,"4240019A438B5836E055000000000001",26-NOV-16 18:22:42,"30013218655761",16-NOV-16 05.06.17.871000000 AM,"Authorization with Auto Capture",55.95
7761,"4240019A438C5836E055000000000001",26-NOV-16 18:22:42,"4053115153666638",17-OCT-16 05.17.23.435000000 AM,"Authorization with Auto Capture",1889.4
7762,"4240019A438D5836E055000000000001",26-NOV-16 18:22:42,"30077686945520",07-NOV-16 10.02.14.209000000 AM,"Authorization with Auto Capture",64.53
7763,"4240019A438E5836E055000000000001",26-NOV-16 18:22:42,"6304773528626147",26-NOV-16 07.08.56.921000000 AM,"Authorization with Auto Capture",375.97
7764,"4240019A438F5836E055000000000001",26-NOV-16 18:22:42,"3528642747771656",31-OCT-16 02.32.51.584000000 PM,"Authorization with Auto Capture",1474.61
7765,"4240019A43905836E055000000000001",26-NOV-16 18:22:42,"344134941688087",11-NOV-16 11.40.45.837000000 PM,"Authorization with Auto Capture",139.76
7766,"4240019A43915836E055000000000001",26-NOV-16 18:22:42,"5610451658785696",07-OCT-16 12.29.36.667000000 PM,"Authorization with Auto Capture",16.43
7767,"4240019A43925836E055000000000001",26-NOV-16 18:22:42,"201479336627641",03-OCT-16 10.50.14.984000000 PM,"Authorization with Auto Capture",156.97
7768,"4240019A43935836E055000000000001",26-NOV-16 18:22:42,"4903063853841854",22-NOV-16 08.24.45.638000000 PM,"Authorization with Auto Capture",105.75
7769,"4240019A43945836E055000000000001",26-NOV-16 18:22:42,"340794572506659",17-NOV-16 06.07.49.125000000 AM,"Authorization with Auto Capture",34.46
7770,"4240019A43955836E055000000000001",26-NOV-16 18:22:42,"4903246463758501",17-NOV-16 06.53.55.580000000 PM,"Authorization with Auto Capture",56.12
7771,"4240019A43965836E055000000000001",26-NOV-16 18:22:42,"5018319289144256",04-OCT-16 07.34.44.471000000 PM,"Authorization with Auto Capture",153.57
7772,"4240019A43975836E055000000000001",26-NOV-16 18:22:42,"5433522655348168",24-OCT-16 05.13.45.423000000 PM,"Credit",54.72
7773,"4240019A43985836E055000000000001",26-NOV-16 18:22:42,"6304253566759823",12-NOV-16 12.24.54.323000000 PM,"Authorization with Auto Capture",23.97
7774,"4240019A43995836E055000000000001",26-NOV-16 18:22:42,"4857586119588680",06-OCT-16 07.21.11.332000000 AM,"Authorization with Auto Capture",170.21
7775,"4240019A439A5836E055000000000001",26-NOV-16 18:22:42,"30065161312001",24-OCT-16 07.43.09.874000000 PM,"Authorization with Auto Capture",120.54
7776,"4240019A439B5836E055000000000001",26-NOV-16 18:22:42,"36766256818123",15-NOV-16 06.24.14.131000000 PM,"Authorization with Auto Capture",472.28
7777,"4240019A439C5836E055000000000001",26-NOV-16 18:22:42,"4620312138768816",06-NOV-16 04.11.24.382000000 AM,"Authorization with Auto Capture",2400.34
7778,"4240019A439D5836E055000000000001",26-NOV-16 18:22:42,"30018779865804",21-OCT-16 01.47.55.516000000 AM,"Authorization Only",82.17
7779,"4240019A439E5836E055000000000001",26-NOV-16 18:22:42,"6011195459508727",29-OCT-16 04.02.04.446000000 AM,"Authorization with Auto Capture",133.67
7780,"4240019A439F5836E055000000000001",26-NOV-16 18:22:42,"5478316157089744",09-NOV-16 12.42.31.787000000 AM,"Authorization with Auto Capture",144.14
7781,"4240019A43A05836E055000000000001",26-NOV-16 18:22:42,"6304612526522310",04-NOV-16 06.34.52.799000000 PM,"Authorization with Auto Capture",62.43
7782,"4240019A43A15836E055000000000001",26-NOV-16 18:22:42,"6334227524759494",23-NOV-16 06.06.57.315000000 PM,"Authorization with Auto Capture",174.56
7783,"4240019A43A25836E055000000000001",26-NOV-16 18:22:42,"5610548851507178",13-NOV-16 12.55.13.524000000 AM,"Authorization with Auto Capture",162.94
7784,"4240019A43A35836E055000000000001",26-NOV-16 18:22:42,"4132781857721021",12-NOV-16 01.37.46.905000000 PM,"Authorization with Auto Capture",134.45
7785,"4240019A43A45836E055000000000001",26-NOV-16 18:22:42,"4903065529136272",20-OCT-16 08.49.02.235000000 AM,"Authorization with Auto Capture",79.52
7786,"4240019A43A55836E055000000000001",26-NOV-16 18:22:42,"201444835996930",15-OCT-16 07.51.41.165000000 AM,"Authorization with Auto Capture",169.61
7787,"4240019A43A65836E055000000000001",26-NOV-16 18:22:42,"5610631258551323",24-NOV-16 03.34.07.608000000 AM,"Authorization with Auto Capture",106.17
7788,"4240019A43A75836E055000000000001",26-NOV-16 18:22:42,"3528332353428364",03-NOV-16 04.54.08.124000000 PM,"Authorization with Auto Capture",639.62
7789,"4240019A43A85836E055000000000001",26-NOV-16 18:22:42,"201474144781925",17-NOV-16 03.37.03.550000000 PM,"Authorization with Auto Capture",2124.41
7790,"4240019A43A95836E055000000000001",26-NOV-16 18:22:42,"5183582634393035",04-NOV-16 10.27.27.450000000 AM,"Authorization with Auto Capture",74.86
7791,"4240019A43AA5836E055000000000001",26-NOV-16 18:22:42,"5610317419866760",21-NOV-16 09.08.53.440000000 PM,"Prior Authorization Capture",17.84
7792,"4240019A43AB5836E055000000000001",26-NOV-16 18:22:42,"5018711556227249",12-OCT-16 04.19.08.957000000 PM,"Authorization with Auto Capture",1943.77
7793,"4240019A43AC5836E055000000000001",26-NOV-16 18:22:42,"6246238402811465",10-OCT-16 05.39.57.820000000 AM,"Authorization with Auto Capture",263.51
7794,"4240019A43AD5836E055000000000001",26-NOV-16 18:22:42,"6011101647653039",15-NOV-16 09.08.22.815000000 PM,"Authorization with Auto Capture",109.35
